Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,cement per water,Cement Impurity Factor,Cement Moisture Factor,Strength
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,2.464968152866242,11.839553111120209,2.464968152866242,36.84
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,0.7209831588529814,11.550116832586076,,8.54
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,0.7270833333333333,-8.10264896267539,0.7270833333333333,39.36
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,1.450261780104712,-9.003912378387012,,11.36
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,1.2291666666666667,-11.26009355774257,1.2291666666666667,13.57
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14,1.275307980717729,-2.676009886727587,,25.69
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,1.7520969245107176,6.978565093765425,1.7520969245107176,31.97
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,1.0695754716981132,17.064266997250133,1.0695754716981132,13.62
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,1.8177083333333333,5.662015483643804,1.8177083333333333,14.99
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28,1.176434299814929,4.486276210945875,,26.4
491.0,26.0,123.0,201.0,3.9,822.0,699.0,7,2.442786069651741,-3.897003070117568,2.442786069651741,37.92
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,2.7777777777777777,7.117046364987496,2.7777777777777777,48.4
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,1.687462863933452,5.141782078940351,1.687462863933452,40.93
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,0.9113924050632912,1.873717860292166,,15.42
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,1.2827140549273022,-6.798754955718334,,26.91
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,1.0695754716981132,-1.2142807602846666,,27.77
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,1.734375,-1.6243630883439415,,23.4
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,1.8452380952380956,-0.3957096772194636,1.8452380952380956,45.3
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,3.185185185185185,-6.073061292429584,,41.37
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,2.198908429351122,-4.146161746189179,,35.3
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,1.0416666666666667,-9.766749199768178,,38.41
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,3.3112582781456954,4.98279945877999,,69.84
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,1.8461538461538465,9.652071732066856,1.8461538461538465,44.86
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,1.328125,11.532548965263205,1.328125,10.22
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,0.8164277839029768,-3.5694674657182377,,15.53
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,1.1766648321408917,-16.201140693260857,,40.23
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3,1.1814047498736735,-12.118777797486915,,10.38
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3,1.1766648321408917,17.151552714602605,1.1766648321408917,13.18
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,3.746826516220028,-2.741716132214156,,46.9
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,1.967928496319664,-8.012960079159324,,39.06
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,1.5,8.732054815379694,,16.11
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,28,1.0669614655716992,7.196799003466006,1.0669614655716992,31.12
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,0.7475027746947835,-0.3212636051547473,,13.29
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,2.5,5.452005578980995,,51.04
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,1.575585072738773,16.739098205483682,,51.06
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,1.766304347826087,-1.2640631886319154,,30.57
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,2.053850296176629,-3.674887196321953,2.053850296176629,14.54
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,0.8196560196560198,-0.4555649897685396,,43.57
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,0.9041916167664672,-8.981776172498389,0.9041916167664672,15.57
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,1.7247648902821318,-1.1764590520171092,,38.77
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,1.8221271393643037,-3.6184505539926137,,35.87
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,3.5753424657534247,-3.361494536766858,,74.99
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56,2.464968152866242,-8.297969234611651,,61.46
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,1.8463371054198927,5.126742890136079,1.8463371054198927,45.3
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,1.5906735751295338,3.7717468570879658,,34.49
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3,1.7002288329519448,-4.509796422431798,1.7002288329519448,21.91
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,2.360215053763441,0.4818416795282115,2.360215053763441,56.1
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100,1.0087057457922228,-1.767756796265784,,50.94
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,1.3032659409020215,9.434377472510612,,11.98
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,1.8177083333333333,-0.5613256916691762,,18.13
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28,1.1814047498736735,6.851190354587779,1.1814047498736735,22.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,1.8177083333333333,3.436945753060687,1.8177083333333333,39.49
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56,1.3337515683814305,-25.93013872055258,,44.4
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,1.510752688172043,4.141272163752984,1.510752688172043,14.5
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180,1.1666666666666667,6.500206579153584,,48.7
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,1.8177083333333333,-7.826982220920256,,15.87
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,1.034375,-1.873226997786688,,44.3
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365,1.5,2.513978660762191,1.5,56.14
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,1.4205607476635511,12.404003942512617,,33.42
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,1.2291666666666667,-16.587121859265196,1.2291666666666667,20.42
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,1.1666666666666667,-3.755795087479617,1.1666666666666667,45.85
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180,1.4583333333333333,2.59267175515836,,39.78
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56,0.989438576987215,-7.519038290618842,0.989438576987215,48.59
516.0,0.0,0.0,162.0,8.3,801.0,802.0,28,3.185185185185185,-13.70507623272702,,41.37
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,2.083333333333333,4.340480348687717,,39.29
284.0,15.0,141.0,179.0,5.5,842.0,801.0,7,1.5865921787709498,4.34688153903948,1.5865921787709498,24.13
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,0.53125,14.018163547388982,0.53125,7.68
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,0.8178674351585015,11.194843492688015,,44.61
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,1.3034410844629822,-0.2615579847527449,,27.22
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3,1.7247648902821318,7.800957867342009,,23.8
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,2.046875,-3.4759698194585247,,39.58
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,0.9065656565656564,-1.9774190601647756,0.9065656565656564,15.42
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,1.3736263736263736,13.352172202315144,,12.73
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,0.6041666666666666,-2.4763715145119223,0.6041666666666666,22.35
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,1.5,7.485427145179689,1.5,38.8
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,1.0416666666666667,2.7489463165476917,,26.26
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,0.8333333333333334,-15.306241957262383,,42.33
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,0.8324873096446701,-12.185495238270198,,27.23
